"TOA5","JLH-1K-2","CR1000","24121","CR1000.Std.32.07","CPU:One Thermo-TDR Probe Calibration Andreas All TCs.CR1","61233","ProbeID_D6_Cal"
"TIMESTAMP","RECORD","PTemp","Counter","T1","T2","T3","Htr_mV"
"TS","RN","","","deg C","","deg C","mV"
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-03-19 08:01:47",3407,18.02,107,19.40607,21.85182,19.45653,0
"2025-03-19 08:01:48",3408,18.02,108,19.40607,21.80712,19.45093,0
"2025-03-19 08:01:49",3409,18.02,109,19.40047,21.76243,19.45093,0
"2025-03-19 08:01:50",3410,18.02,110,19.39486,21.71214,19.44532,0
"2025-03-19 08:01:51",3411,18.02,111,19.39486,21.66185,19.43971,0
"2025-03-19 08:01:52",3412,18.02,112,19.39486,21.62273,19.43971,0
"2025-03-19 08:01:53",3413,18.02,113,19.39486,21.58362,19.43411,0
"2025-03-19 08:01:54",3414,18.02,114,19.38365,21.5389,19.43411,0
"2025-03-19 08:01:55",3415,18.02,115,19.38365,21.49419,19.4285,0
"2025-03-19 08:01:56",3416,18.02,116,19.38365,21.46065,19.4229,0
"2025-03-19 08:01:57",3417,18.02,117,19.37804,21.41593,19.41729,0
"2025-03-19 08:01:58",3418,18.02,118,19.37243,21.3768,19.41729,0
"2025-03-19 08:01:59",3419,18.02,119,19.37243,21.33767,19.41168,0
"2025-03-19 08:02:00",3420,18.02,120,19.36682,21.30412,19.41168,0
"2025-03-19 08:02:01",3421,18.02,121,19.36122,21.25939,19.40607,0
"2025-03-19 08:02:02",3422,18.02,122,19.36122,21.22585,19.39486,0
"2025-03-19 08:02:03",3423,18.02,123,19.35561,21.1923,19.39486,0
"2025-03-19 08:02:04",3424,18.02,124,19.35,21.15874,19.38925,0
"2025-03-19 08:02:05",3425,18.02,125,19.35,21.12519,19.38365,0
"2025-03-19 08:02:06",3426,18.02,126,19.35,21.09163,19.38365,0
"2025-03-19 08:02:07",3427,18.02,127,19.33879,21.05807,19.37804,0
"2025-03-19 08:02:08",3428,18.02,128,19.33879,21.02451,19.37243,0
"2025-03-19 08:02:09",3429,18.02,129,19.33318,21.00214,19.37243,0
"2025-03-19 08:02:10",3430,18.02,130,19.32757,20.96858,19.36122,0
"2025-03-19 08:02:11",3431,18.02,131,19.32757,20.93502,19.36122,0
"2025-03-19 08:02:12",3432,18.02,132,19.32196,20.90145,19.36122,0
"2025-03-19 08:02:13",3433,18.02,133,19.31636,20.87907,19.35,0
"2025-03-19 08:02:14",3434,18.02,134,19.31075,20.8511,19.34439,0
"2025-03-19 08:02:15",3435,18.02,135,19.30514,20.82312,19.34439,0
"2025-03-19 08:02:16",3436,18.02,136,19.30514,20.78955,19.33879,0
"2025-03-19 08:02:17",3437,18.02,137,19.29392,20.76717,19.32757,0
"2025-03-19 08:02:18",3438,18.02,138,19.29392,20.7336,19.32757,0
"2025-03-19 08:02:19",3439,18.02,139,19.29392,20.71121,19.32196,0
"2025-03-19 08:02:20",3440,18.02,140,19.28271,20.68883,19.31636,0
"2025-03-19 08:02:21",3441,18.02,141,19.28271,20.66085,19.31075,0
"2025-03-19 08:02:22",3442,18.02,142,19.2771,20.63846,19.30514,0
"2025-03-19 08:02:23",3443,18.02,143,19.27149,20.61048,19.30514,0
"2025-03-19 08:02:24",3444,18.02,144,19.26028,20.58809,19.29392,0
"2025-03-19 08:02:25",3445,18.02,145,19.26028,20.5657,19.29392,0
"2025-03-19 08:02:26",3446,18.02,146,19.26028,20.54331,19.28832,0
"2025-03-19 08:02:27",3447,18.02,147,19.24906,20.52092,19.28271,0
"2025-03-19 08:02:28",3448,18.02,148,19.24906,20.49853,19.2771,0
"2025-03-19 08:02:29",3449,18.02,149,19.24345,20.47614,19.27149,0
"2025-03-19 08:02:30",3450,18.02,150,19.23784,20.45375,19.26588,0
"2025-03-19 08:02:31",3451,18.02,151,19.23784,20.43135,19.26588,0
"2025-03-19 08:02:32",3452,18.02,152,19.22663,20.40896,19.26028,0
"2025-03-19 08:02:33",3453,18.02,153,19.22663,20.38657,19.25467,0
"2025-03-19 08:02:34",3454,18.02,154,19.21541,20.36417,19.24906,0
"2025-03-19 08:02:35",3455,18.02,155,19.21541,20.34178,19.24345,0
"2025-03-19 08:02:36",3456,18.02,156,19.21541,20.33058,19.23784,0
"2025-03-19 08:02:37",3457,18.02,157,19.20419,20.30818,19.23784,0
"2025-03-19 08:02:38",3458,18.02,158,19.20419,20.28578,19.22663,0
"2025-03-19 08:02:39",3459,18.02,159,19.19298,20.26899,19.22102,0
"2025-03-19 08:02:40",3460,18.02,160,19.19298,20.24658,19.21541,0
"2025-03-19 08:02:41",3461,18.02,161,19.19298,20.22979,19.21541,0
"2025-03-19 08:02:42",3462,18.02,162,19.18176,20.21859,19.2098,0
"2025-03-19 08:02:43",3463,18.02,163,19.18176,20.19618,19.20419,0
"2025-03-19 08:02:44",3464,18.02,164,19.17054,20.17938,19.20419,0
"2025-03-19 08:02:45",3465,18.02,165,19.17054,20.16258,19.19298,0
"2025-03-19 08:02:46",3466,18.02,166,19.15932,20.14018,19.19298,0
"2025-03-19 08:02:47",3467,18.02,167,19.15932,20.12898,19.18176,0
"2025-03-19 08:02:48",3468,18.02,168,19.15932,20.10657,19.18176,0
"2025-03-19 08:02:49",3469,18.02,169,19.1481,20.09537,19.18176,0
"2025-03-19 08:02:50",3470,18.02,170,19.1481,20.07297,19.17054,0
"2025-03-19 08:02:51",3471,18.02,171,19.13688,20.06176,19.16493,0
"2025-03-19 08:02:52",3472,18.02,172,19.13688,20.04496,19.16493,0
"2025-03-19 08:02:53",3473,18.02,173,19.13128,20.02815,19.15932,0
"2025-03-19 08:02:54",3474,18.02,174,19.12566,20.01695,19.15371,0
"2025-03-19 08:02:55",3475,18.02,175,19.12566,20.00015,19.1481,0
"2025-03-19 08:02:56",3476,18.02,176,19.11445,19.98334,19.14249,0
"2025-03-19 08:02:57",3477,18.02,177,19.11445,19.96653,19.14249,0
"2025-03-19 08:02:58",3478,18.02,178,19.10884,19.94973,19.13688,0
"2025-03-19 08:02:59",3479,18.02,179,19.10323,19.93852,19.12566,0
"2025-03-19 08:03:00",3480,18.02,180,19.10323,19.92732,19.12566,0
"2025-03-19 08:03:01",3481,18.02,181,19.09201,19.90491,19.12006,0
"2025-03-19 08:03:02",3482,18.02,182,19.09201,19.8937,19.11445,0
"2025-03-19 08:03:03",3483,18.02,183,19.0864,19.88249,19.10884,0
"2025-03-19 08:03:04",3484,18.02,184,19.08079,19.87129,19.10884,0
"2025-03-19 08:03:05",3485,18.02,185,19.08079,19.86008,19.09762,0
"2025-03-19 08:03:06",3486,18.02,186,19.07518,19.84327,19.09762,0
"2025-03-19 08:03:07",3487,18.02,187,19.06957,19.83207,19.09201,0
"2025-03-19 08:03:08",3488,18.02,188,19.06957,19.81526,19.0864,0
"2025-03-19 08:03:09",3489,18.02,189,19.05835,19.80405,19.0864,0
"2025-03-19 08:03:10",3490,18.02,190,19.05835,19.79284,19.08079,0
"2025-03-19 08:03:11",3491,18.02,191,19.05835,19.78163,19.07518,0
"2025-03-19 08:03:12",3492,18.02,192,19.04713,19.77043,19.06957,0
"2025-03-19 08:03:13",3493,18.02,193,19.04152,19.75922,19.06957,0
"2025-03-19 08:03:14",3494,18.02,194,19.03591,19.74801,19.06396,0
"2025-03-19 08:03:15",3495,18.02,195,19.03591,19.7368,19.05835,0
"2025-03-19 08:03:16",3496,18.02,196,19.03591,19.71999,19.05274,0
"2025-03-19 08:03:17",3497,18.02,197,19.02469,19.70878,19.04713,0
"2025-03-19 08:03:18",3498,18.02,198,19.02469,19.70318,19.04713,0
"2025-03-19 08:03:19",3499,18.02,199,19.02469,19.68636,19.04152,0
"2025-03-19 08:03:20",3500,18.02,200,19.01347,19.67515,19.03591,0
"2025-03-19 08:03:21",3501,18.02,201,19.01347,19.66955,19.03591,0
"2025-03-19 08:03:22",3502,18.02,202,19.01347,19.65273,19.02469,0
"2025-03-19 08:03:23",3503,18.02,203,19.00225,19.64152,19.02469,0
"2025-03-19 08:03:24",3504,18.02,204,19.00225,19.63031,19.01908,0
"2025-03-19 08:03:25",3505,18.02,205,18.99664,19.62471,19.01908,0
"2025-03-19 08:03:26",3506,18.02,206,18.99103,19.6135,19.01347,0
"2025-03-19 08:03:27",3507,18.02,207,18.99103,19.60229,19.00786,0
"2025-03-19 08:03:28",3508,18.02,208,18.97981,19.59108,19.00225,0
"2025-03-19 08:03:29",3509,18.02,209,18.97981,19.57987,19.00225,0
"2025-03-19 08:03:30",3510,18.02,210,18.97981,19.56865,18.99664,0
"2025-03-19 08:03:31",3511,18.02,211,18.96859,19.55744,18.99103,0
"2025-03-19 08:03:32",3512,18.02,212,18.96859,19.55184,18.99103,0
"2025-03-19 08:03:33",3513,18.02,213,18.96298,19.54623,18.98542,0
"2025-03-19 08:03:34",3514,18.02,214,18.95737,19.53502,18.97981,0
"2025-03-19 08:03:35",3515,18.02,215,18.95737,19.52381,18.97981,0
"2025-03-19 08:03:36",3516,18.02,216,18.95737,19.5126,18.9742,0
"2025-03-19 08:03:37",3517,18.02,217,18.94614,19.50138,18.96859,0
"2025-03-19 08:03:38",3518,18.02,218,18.94614,19.50138,18.96859,0
"2025-03-19 08:03:39",3519,18.02,219,18.94614,19.48457,18.95737,0
"2025-03-19 08:03:40",3520,18.02,220,18.93492,19.47896,18.95737,0
"2025-03-19 08:03:41",3521,18.02,221,18.93492,19.46775,18.95175,0
"2025-03-19 08:03:42",3522,18.02,222,18.92931,19.45653,18.95175,0
"2025-03-19 08:03:43",3523,18.02,223,18.9237,19.45093,18.94614,0
"2025-03-19 08:03:44",3524,18.02,224,18.9237,19.44532,18.94614,0
"2025-03-19 08:03:45",3525,18.02,225,18.9237,19.43411,18.94053,0
"2025-03-19 08:03:46",3526,18.02,226,18.91809,19.4229,18.93492,0
"2025-03-19 08:03:47",3527,18.02,227,18.91248,19.4229,18.92931,0
"2025-03-19 08:03:48",3528,18.02,228,18.91248,19.41168,18.9237,0
"2025-03-19 08:03:49",3529,18.02,229,18.90687,19.40047,18.9237,0
"2025-03-19 08:03:50",3530,18.02,230,18.90125,19.38925,18.9237,0
"2025-03-19 08:03:51",3531,18.02,231,18.90125,19.38925,18.91809,0
"2025-03-19 08:03:52",3532,18.02,232,18.89565,19.37804,18.91248,0
"2025-03-19 08:03:53",3533,18.02,233,18.89003,19.36682,18.91248,0
"2025-03-19 08:03:54",3534,18.02,234,18.89003,19.36122,18.91248,0
"2025-03-19 08:03:55",3535,18.02,235,18.88442,19.35561,18.90687,0
"2025-03-19 08:03:56",3536,18.02,236,18.87881,19.34439,18.90125,0
"2025-03-19 08:03:57",3537,18.02,237,18.87881,19.34439,18.90125,0
"2025-03-19 08:03:58",3538,18.02,238,18.8732,19.33318,18.89565,0
"2025-03-19 08:03:59",3539,18.02,239,18.86759,19.32196,18.89003,0
"2025-03-19 08:04:00",3540,18.02,240,18.86759,19.31075,18.89003,0
"2025-03-19 08:04:01",3541,18.02,241,18.86759,19.31075,18.88442,0
"2025-03-19 08:04:02",3542,18.02,242,18.86759,19.29953,18.87881,0
"2025-03-19 08:04:03",3543,18.02,243,18.85637,19.29953,18.87881,0
"2025-03-19 08:04:04",3544,18.02,244,18.85637,19.28832,18.86759,0
"2025-03-19 08:04:05",3545,18.02,245,18.85637,19.28271,18.86759,0
"2025-03-19 08:04:06",3546,18.02,246,18.84514,19.2771,18.86759,0
"2025-03-19 08:04:07",3547,18.02,247,18.84514,19.26588,18.86759,0
"2025-03-19 08:04:08",3548,18.02,248,18.84514,19.26588,18.86198,0
"2025-03-19 08:04:09",3549,18.02,249,18.83392,19.25467,18.85637,0
"2025-03-19 08:04:10",3550,18.02,250,18.83392,19.24345,18.85637,0
"2025-03-19 08:04:11",3551,18.02,251,18.83392,19.24345,18.85075,0
"2025-03-19 08:04:12",3552,18.02,252,18.83392,19.23224,18.84514,0
"2025-03-19 08:04:13",3553,18.02,253,18.82831,19.23224,18.84514,0
"2025-03-19 08:04:14",3554,18.02,254,18.82269,19.22663,18.84514,0
"2025-03-19 08:04:15",3555,18.02,255,18.82269,19.2098,18.83953,0
"2025-03-19 08:04:16",3556,18.02,256,18.81708,19.2098,18.83392,0
"2025-03-19 08:04:17",3557,18.02,257,18.81147,19.19859,18.83392,0
"2025-03-19 08:04:18",3558,18.02,258,18.81147,19.19859,18.83392,0
"2025-03-19 08:04:19",3559,18.02,259,18.80025,19.18737,18.82269,0
"2025-03-19 08:04:20",3560,18.02,260,18.80586,19.18737,18.82269,0
"2025-03-19 08:04:21",3561,18.02,261,18.80025,19.17615,18.81708,0
"2025-03-19 08:04:22",3562,18.02,262,18.80025,19.17615,18.81708,0
"2025-03-19 08:04:23",3563,18.02,263,18.80025,19.16493,18.81147,0
"2025-03-19 08:04:24",3564,18.02,264,18.78902,19.16493,18.81147,0
"2025-03-19 08:04:25",3565,18.02,265,18.78902,19.15371,18.81147,0
"2025-03-19 08:04:26",3566,18.02,266,18.78902,19.1481,18.80586,0
"2025-03-19 08:04:27",3567,18.02,267,18.78341,19.14249,18.80025,0
"2025-03-19 08:04:28",3568,18.02,268,18.7778,19.14249,18.80025,0
"2025-03-19 08:04:29",3569,18.02,269,18.7778,19.13128,18.79464,0
"2025-03-19 08:04:30",3570,18.02,270,18.7778,19.12566,18.79464,0
"2025-03-19 08:04:31",3571,18.02,271,18.77219,19.12006,18.78902,0
"2025-03-19 08:04:32",3572,18.02,272,18.76657,19.11445,18.78902,0
"2025-03-19 08:04:33",3573,18.02,273,18.76657,19.10884,18.78341,0
"2025-03-19 08:04:34",3574,18.02,274,18.76657,19.10884,18.78341,0
"2025-03-19 08:04:35",3575,18.02,275,18.75535,19.09762,18.7778,0
"2025-03-19 08:04:36",3576,18.02,276,18.75535,19.09762,18.7778,0
"2025-03-19 08:04:37",3577,18.02,277,18.75535,19.0864,18.77219,0
"2025-03-19 08:04:38",3578,18.02,278,18.75535,19.0864,18.77219,0
"2025-03-19 08:04:39",3579,18.02,279,18.74973,19.07518,18.76657,0
"2025-03-19 08:04:40",3580,18.02,280,18.74412,19.06957,18.76657,0
"2025-03-19 08:04:41",3581,18.02,281,18.74412,19.06957,18.76096,0
"2025-03-19 08:04:42",3582,18.02,282,18.74412,19.05835,18.76096,0
"2025-03-19 08:04:43",3583,18.02,283,18.7329,19.05835,18.75535,0
"2025-03-19 08:04:44",3584,18.02,284,18.7329,19.05274,18.75535,0
"2025-03-19 08:04:45",3585,18.02,285,18.7329,19.04713,18.74973,0
"2025-03-19 08:04:46",3586,18.02,286,18.7329,19.04152,18.74973,0
"2025-03-19 08:04:47",3587,18.02,287,18.72729,19.04152,18.74412,0
"2025-03-19 08:04:48",3588,18.02,288,18.72167,19.0303,18.74412,0
"2025-03-19 08:04:49",3589,18.02,289,18.72167,19.0303,18.73851,0
"2025-03-19 08:04:50",3590,18.02,290,18.72167,19.02469,18.73851,0
"2025-03-19 08:04:51",3591,18.02,291,18.71606,19.01908,18.7329,0
"2025-03-19 08:04:52",3592,18.02,292,18.71606,19.01908,18.7329,0
"2025-03-19 08:04:53",3593,18.02,293,18.71045,19.00786,18.7329,0
"2025-03-19 08:04:54",3594,18.05,294,18.73753,19.03493,18.75437,0
"2025-03-19 08:04:55",3595,18.02,295,18.71045,18.99664,18.72729,0
"2025-03-19 08:04:56",3596,18.02,296,18.69922,18.99664,18.72167,0
"2025-03-19 08:04:57",3597,18.02,297,18.69922,18.99664,18.72167,0
"2025-03-19 08:04:58",3598,18.02,298,18.69922,18.98542,18.71606,0
"2025-03-19 08:04:59",3599,18.02,299,18.69922,18.98542,18.71606,0
"2025-03-19 10:00:00",3600,17.97,0,17.9082,17.91944,17.91944,0
"2025-03-19 10:00:01",3601,17.97,1,17.9082,17.91382,17.91944,0
"2025-03-19 10:00:02",3602,17.99,2,17.92744,17.94429,17.94429,0
"2025-03-19 10:00:03",3603,17.99,3,17.92744,17.94429,17.94429,0
"2025-03-19 10:00:04",3604,17.97,4,17.9082,17.91944,17.91944,0
"2025-03-19 10:00:05",3605,17.99,5,17.92744,17.93306,17.94429,0
"2025-03-19 10:00:06",3606,17.97,6,17.90258,17.91382,17.91382,0
"2025-03-19 10:00:07",3607,17.97,7,17.90258,17.91382,17.91382,0
"2025-03-19 10:00:08",3608,17.97,8,17.90258,22.55061,17.91944,303.1
"2025-03-19 10:00:09",3609,17.99,9,17.93306,28.06606,17.93867,303.1
"2025-03-19 10:00:10",3610,17.97,10,17.9082,32.54297,17.91944,301.8
"2025-03-19 10:00:11",3611,17.99,11,17.92744,36.38297,17.94429,301.8
"2025-03-19 10:00:12",3612,17.97,12,17.90258,39.68553,17.91944,301.8
"2025-03-19 10:00:13",3613,17.99,13,17.92744,42.65184,17.94429,301.8
"2025-03-19 10:00:14",3614,17.97,14,17.9082,45.26821,17.91944,301.1
"2025-03-19 10:00:15",3615,17.97,15,17.9082,47.69344,17.91382,300.4
"2025-03-19 10:00:16",3616,17.99,16,17.93306,49.90872,17.94429,300.4
"2025-03-19 10:00:17",3617,17.97,17,17.90258,51.90931,17.91944,300.4
"2025-03-19 10:00:18",3618,17.97,18,17.9082,53.7998,17.92506,300.4
"2025-03-19 10:00:19",3619,17.99,19,17.93867,55.54917,17.95553,300.4
"2025-03-19 10:00:20",3620,17.99,20,17.93867,57.19115,17.94991,300.4
"2025-03-19 10:00:21",3621,17.97,21,17.91944,58.69473,17.9363,299
"2025-03-19 10:00:22",3622,17.99,22,17.94991,60.1626,17.96677,299
"2025-03-19 10:00:23",3623,17.99,23,17.95553,57.57321,17.97239,0
"2025-03-19 10:00:24",3624,17.97,24,17.94192,53.89579,17.97001,0
"2025-03-19 10:00:25",3625,17.97,25,17.95315,50.99428,17.98125,0
"2025-03-19 10:00:26",3626,17.99,26,17.98925,48.5882,18.01734,0
"2025-03-19 10:00:27",3627,17.97,27,17.98125,46.51421,18.02058,0
"2025-03-19 10:00:28",3628,17.99,28,18.02296,44.7574,18.06229,0
"2025-03-19 10:00:29",3629,17.97,29,18.0262,43.15313,18.06553,0
"2025-03-19 10:00:30",3630,17.99,30,18.07353,41.77917,18.11847,0
"2025-03-19 10:00:31",3631,17.97,31,18.07115,40.50654,18.12733,0
"2025-03-19 10:00:32",3632,17.97,32,18.10485,39.37536,18.16103,0
"2025-03-19 10:00:33",3633,17.99,33,18.16341,38.37544,18.21958,0
"2025-03-19 10:00:34",3634,17.97,34,18.17227,37.41856,18.23405,0
"2025-03-19 10:00:35",3635,17.97,35,18.20597,36.56103,18.27337,0
"2025-03-19 10:00:36",3636,17.97,36,18.23967,35.76808,18.31269,0
"2025-03-19 10:00:37",3637,17.97,37,18.27899,35.03446,18.34638,0
"2025-03-19 10:00:38",3638,17.97,38,18.3183,34.36584,18.39131,0
"2025-03-19 10:00:39",3639,17.97,39,18.34638,33.73498,18.43623,0
"2025-03-19 10:00:40",3640,17.97,40,18.39131,33.15297,18.47553,0
"2025-03-19 10:00:41",3641,17.97,41,18.43623,32.60345,18.51484,0
"2025-03-19 10:00:42",3642,17.97,42,18.46992,32.09748,18.55975,0
"2025-03-19 10:00:43",3643,17.99,43,18.53967,31.63752,18.62949,0
"2025-03-19 10:00:44",3644,17.97,44,18.54852,31.16156,18.64396,0
"2025-03-19 10:00:45",3645,17.97,45,18.59344,30.73721,18.68325,0
"2025-03-19 10:00:46",3646,17.99,46,18.65195,30.35906,18.74175,0
"2025-03-19 10:00:47",3647,17.97,47,18.66641,29.95946,18.76183,0
"2025-03-19 10:00:48",3648,17.97,48,18.70009,29.60614,18.7955,0
"2025-03-19 10:00:49",3649,17.97,49,18.73938,29.26369,18.82917,0
"2025-03-19 10:00:50",3650,17.99,50,18.79788,28.96762,18.88766,0
"2025-03-19 10:00:51",3651,17.97,51,18.80672,28.63356,18.89651,0
"2025-03-19 10:00:52",3652,17.99,52,18.86522,28.37041,18.955,0
"2025-03-19 10:00:53",3653,17.97,53,18.86845,28.06926,18.96384,0
"2025-03-19 10:00:54",3654,17.97,54,18.89651,27.80354,18.99751,0
"2025-03-19 10:00:55",3655,17.97,55,18.93018,27.55987,19.01995,0
"2025-03-19 10:00:56",3656,17.97,56,18.95823,27.31611,19.048,0
"2025-03-19 10:00:57",3657,17.99,57,19.00549,27.10787,19.10086,0
"2025-03-19 10:00:58",3658,17.99,58,19.03354,26.88613,19.1233,0
"2025-03-19 10:00:59",3659,17.97,59,19.03117,26.65088,19.12092,0
"2025-03-19 10:01:00",3660,17.99,60,19.07842,26.47572,19.16817,0
"2025-03-19 10:01:01",3661,17.97,61,19.07605,26.26251,19.1658,0
"2025-03-19 10:01:02",3662,17.99,62,19.1233,26.0928,19.21304,0
"2025-03-19 10:01:03",3663,17.97,63,19.11531,25.89614,19.20506,0
"2025-03-19 10:01:04",3664,17.99,64,19.16256,25.74855,19.24669,0
"2025-03-19 10:01:05",3665,17.97,65,19.15458,25.55734,19.23871,0
"2025-03-19 10:01:06",3666,17.97,66,19.1714,25.40176,19.25554,0
"2025-03-19 10:01:07",3667,17.99,67,19.21304,25.27074,19.29156,0
"2025-03-19 10:01:08",3668,17.99,68,19.22987,25.12066,19.31399,0
"2025-03-19 10:01:09",3669,17.97,69,19.21628,24.95151,19.29479,0
"2025-03-19 10:01:10",3670,17.97,70,19.2331,24.81805,19.31161,0
"2025-03-19 10:01:11",3671,17.99,71,19.26912,24.70916,19.34763,0
"2025-03-19 10:01:12",3672,17.99,72,19.28034,24.58121,19.35885,0
"2025-03-19 10:01:13",3673,17.99,73,19.29156,24.45323,19.36446,0
"2025-03-19 10:01:14",3674,17.99,74,19.30277,24.33636,19.38128,0
"2025-03-19 10:01:15",3675,17.99,75,19.30838,24.21947,19.38688,0
"2025-03-19 10:01:16",3676,17.99,76,19.3196,24.10814,19.39249,0
"2025-03-19 10:01:17",3677,17.97,77,19.3004,23.97214,19.3733,0
"2025-03-19 10:01:18",3678,17.99,78,19.33642,23.89653,19.40931,0
"2025-03-19 10:01:19",3679,17.97,79,19.31722,23.76607,19.39012,0
"2025-03-19 10:01:20",3680,17.99,80,19.35324,23.69044,19.42052,0
"2025-03-19 10:01:21",3681,17.99,81,19.35885,23.59572,19.42613,0
"2025-03-19 10:01:22",3682,17.99,82,19.35885,23.50657,19.43174,0
"2025-03-19 10:01:23",3683,17.99,83,19.37006,23.41183,19.43735,0
"2025-03-19 10:01:24",3684,17.97,84,19.34526,23.29799,19.41255,0
"2025-03-19 10:01:25",3685,17.97,85,19.35087,23.21437,19.41255,0
"2025-03-19 10:01:26",3686,17.99,86,19.38128,23.15541,19.44856,0
"2025-03-19 10:01:27",3687,17.97,87,19.36208,23.0471,19.42376,0
"2025-03-19 10:01:28",3688,17.99,88,19.38688,22.99927,19.44856,0
"2025-03-19 10:01:29",3689,17.97,89,19.36769,22.89652,19.42376,0
"2025-03-19 10:01:30",3690,17.99,90,19.39249,22.8431,19.44856,0
"2025-03-19 10:01:31",3691,17.99,91,19.3981,22.77058,19.45417,0
"2025-03-19 10:01:32",3692,17.99,92,19.3981,22.70364,19.45417,0
"2025-03-19 10:01:33",3693,17.99,93,19.39249,22.63668,19.44856,0
"2025-03-19 10:01:34",3694,17.97,94,19.3733,22.54503,19.42376,0
"2025-03-19 10:01:35",3695,17.97,95,19.3733,22.47248,19.43497,0
"2025-03-19 10:01:36",3696,17.97,96,19.3733,22.41667,19.42376,0
"2025-03-19 10:01:37",3697,17.97,97,19.3789,22.34969,19.42376,0
"2025-03-19 10:01:38",3698,17.99,98,19.3981,22.31297,19.44856,0
"2025-03-19 10:01:39",3699,17.97,99,19.3789,22.22686,19.42376,0
"2025-03-19 10:01:40",3700,17.97,100,19.3789,22.17103,19.42376,0
"2025-03-19 10:01:41",3701,17.99,101,19.3981,22.13989,19.44856,0
"2025-03-19 10:01:42",3702,17.99,102,19.39249,22.08405,19.44856,0
"2025-03-19 10:01:43",3703,17.99,103,19.39249,22.0282,19.44856,0
"2025-03-19 10:01:44",3704,17.99,104,19.39249,21.98352,19.43735,0
"2025-03-19 10:01:45",3705,17.99,105,19.39249,21.92766,19.43735,0
"2025-03-19 10:01:46",3706,17.99,106,19.39249,21.87739,19.43735,0
"2025-03-19 10:01:47",3707,17.97,107,19.36208,21.8024,19.41255,0
"2025-03-19 10:01:48",3708,17.99,108,19.38128,21.78242,19.43174,0
"2025-03-19 10:01:49",3709,17.97,109,19.35647,21.713,19.40133,0
"2025-03-19 10:01:50",3710,17.99,110,19.38128,21.69302,19.42613,0
"2025-03-19 10:01:51",3711,17.99,111,19.38128,21.64832,19.42613,0
"2025-03-19 10:01:52",3712,17.99,112,19.37567,21.59802,19.41492,0
"2025-03-19 10:01:53",3713,17.99,113,19.37567,21.5589,19.41492,0
"2025-03-19 10:01:54",3714,17.99,114,19.37006,21.51419,19.41492,0
"2025-03-19 10:01:55",3715,17.99,115,19.37006,21.46947,19.40931,0
"2025-03-19 10:01:56",3716,17.97,116,19.33965,21.40562,19.3789,0
"2025-03-19 10:01:57",3717,17.99,117,19.35885,21.39121,19.40371,0
"2025-03-19 10:01:58",3718,17.99,118,19.35885,21.35767,19.40371,0
"2025-03-19 10:01:59",3719,17.99,119,19.35885,21.31294,19.39249,0
"2025-03-19 10:02:00",3720,17.99,120,19.34763,21.2794,19.38688,0
"2025-03-19 10:02:01",3721,17.99,121,19.34763,21.24585,19.38688,0
"2025-03-19 10:02:02",3722,17.97,122,19.32283,21.18197,19.35647,0
"2025-03-19 10:02:03",3723,17.99,123,19.33642,21.17316,19.37567,0
"2025-03-19 10:02:04",3724,17.99,124,19.33642,21.13401,19.37006,0
"2025-03-19 10:02:05",3725,17.99,125,19.33642,21.10046,19.37006,0
"2025-03-19 10:02:06",3726,17.99,126,19.33081,21.07249,19.36446,0
"2025-03-19 10:02:07",3727,17.99,127,19.3252,21.03893,19.35885,0
"2025-03-19 10:02:08",3728,17.99,128,19.3252,21.00537,19.35885,0
"2025-03-19 10:02:09",3729,17.99,129,19.31399,20.97741,19.34763,0
"2025-03-19 10:02:10",3730,17.99,130,19.31399,20.94384,19.34763,0
"2025-03-19 10:02:11",3731,17.99,131,19.30838,20.91587,19.34763,0
"2025-03-19 10:02:12",3732,17.99,132,19.30277,20.8879,19.33642,0
"2025-03-19 10:02:13",3733,17.99,133,19.29716,20.85433,19.33081,0
"2025-03-19 10:02:14",3734,17.99,134,19.29156,20.82636,19.3252,0
"2025-03-19 10:02:15",3735,17.99,135,19.29156,20.79838,19.3252,0
"2025-03-19 10:02:16",3736,17.99,136,19.28034,20.776,19.31399,0
"2025-03-19 10:02:17",3737,17.99,137,19.28034,20.74243,19.30838,0
"2025-03-19 10:02:18",3738,17.99,138,19.28034,20.72004,19.30838,0
"2025-03-19 10:02:19",3739,17.99,139,19.26912,20.68647,19.30277,0
"2025-03-19 10:02:20",3740,17.99,140,19.26912,20.66408,19.30277,0
"2025-03-19 10:02:21",3741,17.99,141,19.25791,20.6417,19.29156,0
"2025-03-19 10:02:22",3742,17.99,142,19.25791,20.61371,19.29156,0
"2025-03-19 10:02:23",3743,17.99,143,19.25791,20.59132,19.28034,0
"2025-03-19 10:02:24",3744,17.99,144,19.24669,20.56894,19.28034,0
"2025-03-19 10:02:25",3745,17.99,145,19.24669,20.54095,19.26912,0
"2025-03-19 10:02:26",3746,17.99,146,19.24109,20.51856,19.26912,0
"2025-03-19 10:02:27",3747,17.99,147,19.23548,20.49617,19.26912,0
"2025-03-19 10:02:28",3748,17.99,148,19.23548,20.47378,19.25791,0
"2025-03-19 10:02:29",3749,17.99,149,19.22987,20.45138,19.25791,0
"2025-03-19 10:02:30",3750,17.99,150,19.22426,20.43459,19.24669,0
"2025-03-19 10:02:31",3751,17.99,151,19.21865,20.4122,19.24669,0
